season,yr,mnth,hr,holiday,workingday,weathersit,temp,hum,windspeed,dayOfWeek,days,demand
2,1,3,1,0,1,1,0.52,0.83,0.0896,Wed,439,26
2,1,3,2,0,1,1,0.5,0.88,0.1343,Wed,439,10
2,1,3,3,0,1,2,0.5,0.88,0.19399999999999998,Wed,440,8
2,1,3,4,0,1,2,0.5,0.88,0.1343,Wed,440,4
2,1,3,5,0,1,2,0.5,0.88,0.1343,Wed,440,39
2,1,3,6,0,1,2,0.48,0.94,0.2239,Wed,440,149
2,1,3,7,0,1,3,0.48,0.94,0.19399999999999998,Wed,440,372
2,1,3,8,0,1,3,0.48,0.94,0.1045,Wed,440,535
2,1,3,9,0,1,2,0.5,0.88,0.1642,Wed,440,293
2,1,3,10,0,1,2,0.52,0.83,0.1642,Wed,440,154
2,1,3,11,0,1,2,0.52,0.83,0.1642,Wed,440,192
2,1,3,12,0,1,2,0.54,0.77,0.0,Wed,440,229
2,1,3,13,0,1,2,0.54,0.83,0.0,Wed,440,303
2,1,3,14,0,1,2,0.56,0.78,0.0,Wed,440,225
2,1,3,15,0,1,2,0.56,0.78,0.0,Wed,440,243
2,1,3,16,0,1,1,0.58,0.73,0.0,Wed,440,378
2,1,3,17,0,1,1,0.6,0.69,0.0896,Wed,440,729
2,1,3,18,0,1,1,0.6,0.69,0.0,Wed,440,779
2,1,3,19,0,1,1,0.6,0.64,0.0,Wed,440,582
2,1,3,20,0,1,1,0.56,0.78,0.0896,Wed,440,374
2,1,3,21,0,1,1,0.54,0.83,0.1045,Wed,440,251
2,1,3,22,0,1,1,0.52,0.83,0.1642,Wed,440,197
2,1,3,23,0,1,1,0.54,0.77,0.0,Wed,440,125
2,1,3,0,0,1,1,0.52,0.83,0.0896,Thr,440,41
2,1,3,1,0,1,1,0.52,0.83,0.0896,Thr,440,30
2,1,3,2,0,1,1,0.52,0.83,0.0896,Thr,440,6
2,1,3,3,0,1,1,0.52,0.83,0.0896,Thr,441,7
2,1,3,4,0,1,2,0.48,1.0,0.0896,Thr,441,6
2,1,3,5,0,1,2,0.48,1.0,0.0896,Thr,441,34
2,1,3,6,0,1,2,0.48,1.0,0.0896,Thr,441,136
2,1,3,7,0,1,2,0.48,1.0,0.0896,Thr,441,361
2,1,3,8,0,1,2,0.5,0.94,0.0896,Thr,441,649
2,1,3,9,0,1,2,0.5,0.94,0.0896,Thr,441,318
2,1,3,10,0,1,2,0.5,1.0,0.0896,Thr,441,142
2,1,3,11,0,1,2,0.52,0.94,0.0,Thr,441,219
2,1,3,12,0,1,2,0.54,0.88,0.19399999999999998,Thr,441,272
2,1,3,13,0,1,1,0.58,0.78,0.0896,Thr,441,298
2,1,3,14,0,1,1,0.6,0.73,0.1045,Thr,441,257
2,1,3,15,0,1,1,0.62,0.69,0.19399999999999998,Thr,441,304
2,1,3,16,0,1,1,0.64,0.65,0.19399999999999998,Thr,441,425
2,1,3,17,0,1,1,0.66,0.65,0.1642,Thr,441,810
2,1,3,18,0,1,1,0.66,0.65,0.1642,Thr,441,801
2,1,3,19,0,1,1,0.66,0.61,0.0,Thr,441,586
2,1,3,20,0,1,1,0.62,0.73,0.2836,Thr,441,424
2,1,3,21,0,1,1,0.58,0.78,0.1642,Thr,441,374
2,1,3,22,0,1,1,0.56,0.83,0.19399999999999998,Thr,441,220
2,1,3,23,0,1,1,0.56,0.83,0.0896,Thr,441,151
2,1,3,0,0,1,1,0.56,0.83,0.0,Fri,441,95
2,1,3,1,0,1,1,0.54,0.88,0.0,Fri,441,50
2,1,3,2,0,1,1,0.54,0.88,0.0896,Fri,441,32
2,1,3,3,0,1,1,0.52,0.88,0.1045,Fri,442,10
2,1,3,4,0,1,2,0.5,0.94,0.1045,Fri,442,3
2,1,3,5,0,1,2,0.5,0.94,0.0,Fri,442,34
2,1,3,6,0,1,2,0.5,0.88,0.0,Fri,442,116
2,1,3,7,0,1,2,0.5,0.93,0.1343,Fri,442,346
2,1,3,8,0,1,2,0.5,0.94,0.1343,Fri,442,662
2,1,3,9,0,1,2,0.52,0.9,0.0896,Fri,442,380
2,1,3,10,0,1,2,0.56,0.88,0.1045,Fri,442,275
2,1,3,11,0,1,2,0.62,0.73,0.1045,Fri,442,318
2,1,3,12,0,1,2,0.66,0.61,0.2239,Fri,442,471
2,1,3,13,0,1,2,0.7,0.48,0.0,Fri,442,428
2,1,3,14,0,1,2,0.72,0.42,0.1045,Fri,442,432
2,1,3,15,0,1,2,0.72,0.42,0.1343,Fri,442,472
2,1,3,16,0,1,2,0.72,0.42,0.1642,Fri,442,589
2,1,3,17,0,1,2,0.72,0.42,0.1642,Fri,442,957
2,1,3,18,0,1,1,0.7,0.45,0.1642,Fri,442,830
2,1,3,19,0,1,1,0.66,0.5,0.19399999999999998,Fri,442,686
2,1,3,20,0,1,1,0.66,0.47,0.1343,Fri,442,445
2,1,3,21,0,1,1,0.62,0.53,0.1045,Fri,442,284
2,1,3,22,0,1,1,0.6,0.64,0.2836,Fri,442,271
2,1,3,23,0,1,1,0.6,0.69,0.2537,Fri,442,176
2,1,3,0,0,0,1,0.58,0.68,0.0,Sat,442,156
2,1,3,1,0,0,1,0.56,0.73,0.0896,Sat,442,128
2,1,3,2,0,0,1,0.54,0.77,0.1045,Sat,442,69
2,1,3,3,0,0,1,0.54,0.77,0.1045,Sat,443,32
2,1,3,4,0,0,1,0.52,0.83,0.0896,Sat,443,7
2,1,3,5,0,0,2,0.52,0.83,0.1642,Sat,443,4
2,1,3,6,0,0,2,0.52,0.83,0.1642,Sat,443,28
2,1,3,7,0,0,2,0.5,0.88,0.1343,Sat,443,70
2,1,3,8,0,0,2,0.5,0.94,0.19399999999999998,Sat,443,154
2,1,3,9,0,0,2,0.52,0.83,0.1343,Sat,443,249
2,1,3,10,0,0,2,0.52,0.88,0.19399999999999998,Sat,443,345
2,1,3,11,0,0,2,0.5,0.94,0.19399999999999998,Sat,443,273
2,1,3,12,0,0,3,0.52,0.94,0.2239,Sat,443,183
2,1,3,13,0,0,3,0.52,0.94,0.2537,Sat,443,196
2,1,3,14,0,0,3,0.52,0.88,0.3582,Sat,443,223
2,1,3,15,0,0,3,0.5,0.94,0.4179,Sat,443,290
2,1,3,16,0,0,3,0.5,0.94,0.2985,Sat,443,177
2,1,3,17,0,0,3,0.5,0.88,0.2239,Sat,443,115
2,1,3,18,0,0,3,0.46,0.94,0.2239,Sat,443,137
2,1,3,19,0,0,3,0.46,0.94,0.1343,Sat,443,133
2,1,3,20,0,0,3,0.44,1.0,0.19399999999999998,Sat,443,111
2,1,3,21,0,0,3,0.44,1.0,0.19399999999999998,Sat,443,104
2,1,3,22,0,0,3,0.44,1.0,0.2537,Sat,443,83
2,1,3,23,0,0,2,0.44,0.94,0.2836,Sat,443,105
2,1,3,0,0,0,2,0.44,0.94,0.2836,Sun,443,80
2,1,3,1,0,0,2,0.42,1.0,0.2537,Sun,443,89
2,1,3,2,0,0,3,0.42,1.0,0.2985,Sun,443,35
2,1,3,3,0,0,3,0.42,0.94,0.2985,Sun,444,18
2,1,3,4,0,0,2,0.42,0.94,0.3284,Sun,444,8
2,1,3,5,0,0,2,0.4,1.0,0.2537,Sun,444,6
2,1,3,6,0,0,2,0.4,1.0,0.2537,Sun,444,18
2,1,3,7,0,0,2,0.4,0.94,0.3284,Sun,444,39
2,1,3,8,0,0,2,0.4,0.94,0.3284,Sun,444,89
2,1,3,9,0,0,2,0.4,0.94,0.2537,Sun,444,118
2,1,3,10,0,0,2,0.4,0.87,0.3284,Sun,444,250
2,1,3,11,0,0,2,0.4,0.94,0.2537,Sun,444,323
2,1,3,12,0,0,2,0.4,0.94,0.2239,Sun,444,360
2,1,3,13,0,0,2,0.42,0.88,0.1642,Sun,444,367
2,1,3,14,0,0,2,0.44,0.88,0.1642,Sun,444,414
2,1,3,15,0,0,2,0.44,0.88,0.19399999999999998,Sun,444,421
2,1,3,16,0,0,1,0.48,0.77,0.0,Sun,444,492
2,1,3,17,0,0,1,0.5,0.72,0.0896,Sun,444,419
2,1,3,18,0,0,1,0.5,0.72,0.0896,Sun,444,491
2,1,3,19,0,0,1,0.5,0.72,0.2537,Sun,444,375
2,1,3,20,0,0,1,0.48,0.77,0.2239,Sun,444,259
2,1,3,21,0,0,1,0.48,0.77,0.1642,Sun,444,149
2,1,3,22,0,0,1,0.46,0.82,0.1343,Sun,444,111
2,1,3,23,0,0,1,0.48,0.82,0.1343,Sun,444,65
2,1,3,0,0,1,2,0.48,0.82,0.1642,Mon,444,33
2,1,3,1,0,1,1,0.48,0.82,0.2537,Mon,444,28
2,1,3,2,0,1,1,0.46,0.88,0.2239,Mon,444,20
2,1,3,3,0,1,1,0.46,0.82,0.19399999999999998,Mon,445,1
2,1,3,4,0,1,1,0.44,0.82,0.1642,Mon,445,4
2,1,3,5,0,1,1,0.44,0.77,0.1642,Mon,445,36
2,1,3,6,0,1,1,0.42,0.82,0.19399999999999998,Mon,445,117
2,1,3,7,0,1,1,0.44,0.72,0.19399999999999998,Mon,445,370
2,1,3,8,0,1,1,0.44,0.62,0.2239,Mon,445,657
2,1,3,9,0,1,1,0.46,0.47,0.2836,Mon,445,282
2,1,3,10,0,1,1,0.5,0.36,0.5821,Mon,445,153
2,1,3,11,0,1,1,0.48,0.31,0.5821,Mon,445,178
2,1,3,12,0,1,1,0.48,0.33,0.5224,Mon,445,279
2,1,3,13,0,1,1,0.48,0.29,0.6866,Mon,445,301
2,1,3,14,0,1,1,0.48,0.33,0.4478,Mon,445,217
2,1,3,15,0,1,1,0.48,0.29,0.6119,Mon,445,223
2,1,3,16,0,1,1,0.48,0.25,0.6418,Mon,445,305
2,1,3,17,0,1,1,0.46,0.24,0.4478,Mon,445,664
2,1,3,18,0,1,1,0.44,0.26,0.4478,Mon,445,684
2,1,3,19,0,1,1,0.42,0.24,0.3582,Mon,445,458
2,1,3,20,0,1,1,0.4,0.26,0.5224,Mon,445,221
2,1,3,21,0,1,1,0.38,0.25,0.4925,Mon,445,186
2,1,3,22,0,1,1,0.36,0.25,0.3582,Mon,445,93
2,1,3,23,0,1,1,0.34,0.25,0.5224,Mon,445,48
2,1,3,0,0,1,1,0.32,0.26,0.5224,Tue,445,10
2,1,3,1,0,1,1,0.3,0.26,0.4627,Tue,445,5
2,1,3,2,0,1,1,0.26,0.3,0.2985,Tue,445,7
2,1,3,3,0,1,1,0.26,0.3,0.3284,Tue,446,4
2,1,3,4,0,1,1,0.24,0.32,0.3582,Tue,446,3
2,1,3,5,0,1,1,0.22,0.37,0.2836,Tue,446,17
2,1,3,6,0,1,1,0.22,0.37,0.19399999999999998,Tue,446,101
2,1,3,7,0,1,1,0.22,0.37,0.19399999999999998,Tue,446,286
2,1,3,8,0,1,1,0.22,0.37,0.2985,Tue,446,581
2,1,3,9,0,1,1,0.24,0.38,0.19399999999999998,Tue,446,267
2,1,3,10,0,1,1,0.26,0.35,0.2239,Tue,446,138
2,1,3,11,0,1,1,0.3,0.31,0.1642,Tue,446,175
2,1,3,12,0,1,1,0.32,0.31,0.1642,Tue,446,220
2,1,3,13,0,1,1,0.36,0.27,0.0,Tue,446,211
2,1,3,14,0,1,1,0.4,0.24,0.1343,Tue,446,184
2,1,3,15,0,1,1,0.42,0.2,0.0,Tue,446,200
2,1,3,16,0,1,1,0.42,0.2,0.0,Tue,446,305
2,1,3,17,0,1,1,0.44,0.16,0.0,Tue,446,614
2,1,3,18,0,1,1,0.42,0.17,0.0896,Tue,446,644
2,1,3,19,0,1,1,0.42,0.17,0.0,Tue,446,417
2,1,3,20,0,1,1,0.42,0.17,0.0896,Tue,446,294
2,1,3,21,0,1,1,0.36,0.37,0.1642,Tue,446,221
2,1,3,22,0,1,1,0.36,0.37,0.1343,Tue,446,134
2,1,3,23,0,1,1,0.36,0.37,0.19399999999999998,Tue,446,64
2,1,3,0,0,1,1,0.36,0.4,0.2836,Wed,446,30
2,1,3,1,0,1,1,0.36,0.46,0.2985,Wed,446,8
2,1,3,2,0,1,1,0.34,0.49,0.2985,Wed,446,3
2,1,3,3,0,1,1,0.34,0.42,0.3284,Wed,447,5
2,1,3,4,0,1,1,0.36,0.43,0.2985,Wed,447,1
2,1,3,5,0,1,1,0.36,0.43,0.2985,Wed,447,40
2,1,3,6,0,1,1,0.36,0.46,0.3582,Wed,447,115
2,1,3,7,0,1,1,0.36,0.46,0.3284,Wed,447,358
2,1,3,8,0,1,1,0.38,0.46,0.3582,Wed,447,658
2,1,3,9,0,1,1,0.4,0.43,0.4478,Wed,447,314
2,1,3,10,0,1,1,0.46,0.41,0.4179,Wed,447,173
2,1,3,11,0,1,1,0.5,0.42,0.3881,Wed,447,222
2,1,3,12,0,1,2,0.54,0.39,0.3582,Wed,447,268
2,1,3,13,0,1,1,0.56,0.43,0.3284,Wed,447,273
2,1,3,14,0,1,1,0.62,0.38,0.3582,Wed,447,221
2,1,3,15,0,1,2,0.62,0.41,0.2985,Wed,447,199
2,1,3,16,0,1,3,0.62,0.43,0.0896,Wed,447,221
2,1,3,17,0,1,1,0.6,0.6,0.2239,Wed,447,604
2,1,3,18,0,1,1,0.6,0.6,0.2239,Wed,447,641
2,1,3,19,0,1,1,0.6,0.56,0.19399999999999998,Wed,447,456
2,1,3,20,0,1,1,0.6,0.56,0.2985,Wed,447,362
2,1,3,21,0,1,1,0.58,0.6,0.2537,Wed,447,261
2,1,3,22,0,1,1,0.56,0.64,0.1343,Wed,447,172
2,1,3,23,0,1,1,0.54,0.68,0.1343,Wed,447,93
2,1,3,0,0,1,1,0.54,0.68,0.19399999999999998,Thr,447,48
2,1,3,1,0,1,1,0.56,0.6,0.1343,Thr,447,33
2,1,3,2,0,1,1,0.6,0.28,0.2985,Thr,447,6
2,1,3,3,0,1,1,0.58,0.28,0.2537,Thr,448,5
2,1,3,4,0,1,1,0.52,0.36,0.2537,Thr,448,9
2,1,3,5,0,1,1,0.5,0.45,0.2239,Thr,448,32
2,1,3,6,0,1,1,0.46,0.59,0.2537,Thr,448,117
2,1,3,7,0,1,1,0.46,0.51,0.3582,Thr,448,367
2,1,3,8,0,1,1,0.46,0.47,0.4179,Thr,448,654
2,1,3,9,0,1,1,0.48,0.48,0.4179,Thr,448,321
2,1,3,10,0,1,1,0.46,0.47,0.4478,Thr,448,166
2,1,3,11,0,1,1,0.5,0.45,0.4179,Thr,448,220
2,1,3,12,0,1,1,0.5,0.42,0.4925,Thr,448,292
2,1,3,13,0,1,1,0.46,0.44,0.3284,Thr,448,273
2,1,3,14,0,1,1,0.5,0.42,0.3582,Thr,448,238
2,1,3,15,0,1,1,0.52,0.39,0.3582,Thr,448,307
2,1,3,16,0,1,1,0.52,0.36,0.3284,Thr,448,388
2,1,3,17,0,1,1,0.52,0.38,0.3881,Thr,448,703
2,1,3,18,0,1,1,0.5,0.39,0.2985,Thr,448,681
2,1,3,19,0,1,1,0.48,0.39,0.2836,Thr,448,468
2,1,3,20,0,1,1,0.46,0.38,0.2985,Thr,448,335
2,1,3,21,0,1,1,0.44,0.44,0.2836,Thr,448,224
2,1,3,22,0,1,1,0.42,0.44,0.2836,Thr,448,152
2,1,3,23,0,1,1,0.42,0.47,0.2985,Thr,448,94
2,1,3,0,0,1,1,0.4,0.47,0.2985,Fri,448,59
2,1,3,1,0,1,1,0.38,0.5,0.2836,Fri,448,27
2,1,3,2,0,1,1,0.36,0.53,0.2985,Fri,448,7
2,1,3,3,0,1,1,0.34,0.61,0.1343,Fri,449,7
2,1,3,4,0,1,1,0.34,0.53,0.0896,Fri,449,2
2,1,3,5,0,1,1,0.32,0.61,0.0896,Fri,449,26
2,1,3,6,0,1,1,0.32,0.57,0.1343,Fri,449,86
2,1,3,7,0,1,1,0.32,0.57,0.1642,Fri,449,289
2,1,3,8,0,1,1,0.32,0.66,0.1642,Fri,449,593
2,1,3,9,0,1,1,0.34,0.57,0.1642,Fri,449,321
2,1,3,10,0,1,2,0.36,0.57,0.1045,Fri,449,187
2,1,3,11,0,1,2,0.36,0.53,0.0,Fri,449,201
2,1,3,12,0,1,2,0.38,0.54,0.0,Fri,449,270
2,1,3,13,0,1,3,0.4,0.5,0.0,Fri,449,242
2,1,3,14,0,1,3,0.4,0.54,0.0,Fri,449,229
2,1,3,15,0,1,3,0.42,0.54,0.0,Fri,449,280
2,1,3,16,0,1,3,0.4,0.62,0.2836,Fri,449,367
2,1,3,17,0,1,2,0.4,0.62,0.2239,Fri,449,606
2,1,3,18,0,1,1,0.42,0.54,0.19399999999999998,Fri,449,560
2,1,3,19,0,1,1,0.4,0.62,0.2239,Fri,449,395
2,1,3,20,0,1,1,0.4,0.62,0.1642,Fri,449,209
2,1,3,21,0,1,1,0.38,0.66,0.1343,Fri,449,220
2,1,3,22,0,1,1,0.36,0.71,0.1642,Fri,449,153
2,1,3,23,0,1,1,0.36,0.71,0.0,Fri,449,123
2,1,3,0,0,0,1,0.38,0.82,0.19399999999999998,Sat,449,92
2,1,3,1,0,0,2,0.4,0.76,0.19399999999999998,Sat,449,82
2,1,3,2,0,0,2,0.42,0.77,0.2537,Sat,449,69
2,1,3,3,0,0,1,0.4,0.82,0.2537,Sat,450,31
2,1,3,4,0,0,1,0.42,0.77,0.4179,Sat,450,8
2,1,3,5,0,0,1,0.4,0.82,0.2239,Sat,450,5
2,1,3,6,0,0,2,0.36,0.87,0.1642,Sat,450,23
2,1,3,7,0,0,2,0.36,0.87,0.1642,Sat,450,44
2,1,3,8,0,0,2,0.36,0.87,0.19399999999999998,Sat,450,145
2,1,3,9,0,0,2,0.4,0.76,0.19399999999999998,Sat,450,223
2,1,3,10,0,0,2,0.4,0.76,0.1343,Sat,450,313
2,1,3,11,0,0,1,0.46,0.72,0.1343,Sat,450,463
2,1,3,12,0,0,1,0.48,0.67,0.0,Sat,450,621
2,1,3,13,0,0,1,0.54,0.6,0.1343,Sat,450,638
2,1,3,14,0,0,2,0.5,0.63,0.2537,Sat,450,551
2,1,3,15,0,0,2,0.52,0.59,0.2836,Sat,450,605
2,1,3,16,0,0,2,0.5,0.63,0.2985,Sat,450,535
2,1,3,17,0,0,1,0.48,0.67,0.4179,Sat,450,543
2,1,3,18,0,0,2,0.44,0.72,0.4627,Sat,450,341
2,1,3,19,0,0,1,0.42,0.71,0.4478,Sat,450,284
2,1,3,20,0,0,2,0.4,0.71,0.3284,Sat,450,208
2,1,3,21,0,0,2,0.4,0.71,0.3284,Sat,450,143
2,1,3,22,0,0,2,0.38,0.71,0.2537,Sat,450,156
2,1,3,23,0,0,2,0.36,0.76,0.2836,Sat,450,112
2,1,4,0,0,0,2,0.36,0.76,0.2537,Sun,450,67
2,1,4,1,0,0,2,0.36,0.76,0.1642,Sun,450,62
2,1,4,2,0,0,2,0.36,0.76,0.1642,Sun,450,81
2,1,4,3,0,0,2,0.34,0.81,0.1343,Sun,451,25
2,1,4,4,0,0,2,0.34,0.81,0.0896,Sun,451,12
2,1,4,5,0,0,2,0.34,0.81,0.0896,Sun,451,18
2,1,4,6,0,0,2,0.36,0.76,0.1343,Sun,451,97
2,1,4,7,0,0,2,0.36,0.71,0.1343,Sun,451,84
2,1,4,8,0,0,2,0.36,0.76,0.0896,Sun,451,125
2,1,4,9,0,0,2,0.36,0.81,0.1343,Sun,451,275
2,1,4,10,0,0,2,0.4,0.71,0.1045,Sun,451,360
2,1,4,11,0,0,2,0.4,0.71,0.19399999999999998,Sun,451,451
2,1,4,12,0,0,2,0.42,0.67,0.2239,Sun,451,445
2,1,4,13,0,0,2,0.44,0.62,0.19399999999999998,Sun,451,464
2,1,4,14,0,0,2,0.48,0.55,0.2239,Sun,451,561
2,1,4,15,0,0,1,0.5,0.55,0.2537,Sun,451,573
2,1,4,16,0,0,1,0.52,0.52,0.2537,Sun,451,511
2,1,4,17,0,0,1,0.52,0.55,0.2836,Sun,451,555
2,1,4,18,0,0,1,0.52,0.52,0.2985,Sun,451,432
2,1,4,19,0,0,1,0.52,0.55,0.2239,Sun,451,346
2,1,4,20,0,0,2,0.5,0.59,0.2239,Sun,451,232
2,1,4,21,0,0,2,0.5,0.59,0.1642,Sun,451,134
2,1,4,22,0,0,3,0.5,0.63,0.1045,Sun,451,68
2,1,4,23,0,0,3,0.46,0.72,0.0,Sun,451,63
2,1,4,0,0,1,3,0.44,0.82,0.1045,Mon,451,17
2,1,4,1,0,1,3,0.42,0.88,0.0896,Mon,451,5
2,1,4,2,0,1,3,0.44,0.94,0.1343,Mon,451,5
2,1,4,4,0,1,1,0.4,0.76,0.4925,Mon,452,4
2,1,4,5,0,1,1,0.4,0.76,0.4925,Mon,452,24
2,1,4,6,0,1,1,0.36,0.71,0.4627,Mon,452,110
2,1,4,7,0,1,1,0.34,0.66,0.3881,Mon,452,306
2,1,4,8,0,1,1,0.36,0.57,0.3284,Mon,452,589
2,1,4,9,0,1,1,0.38,0.54,0.3582,Mon,452,317
2,1,4,10,0,1,1,0.4,0.5,0.5224,Mon,452,204
2,1,4,11,0,1,1,0.42,0.47,0.4478,Mon,452,209
2,1,4,12,0,1,1,0.44,0.44,0.4478,Mon,452,281
2,1,4,13,0,1,1,0.46,0.36,0.2985,Mon,452,281
2,1,4,14,0,1,1,0.46,0.31,0.4179,Mon,452,268
2,1,4,15,0,1,1,0.48,0.33,0.4179,Mon,452,324
2,1,4,16,0,1,1,0.5,0.34,0.3284,Mon,452,395
2,1,4,17,0,1,1,0.5,0.29,0.2836,Mon,452,729
2,1,4,18,0,1,1,0.5,0.27,0.2537,Mon,452,618
2,1,4,19,0,1,1,0.5,0.27,0.2537,Mon,452,494
2,1,4,20,0,1,1,0.46,0.31,0.1642,Mon,452,329
2,1,4,21,0,1,1,0.46,0.28,0.1343,Mon,452,238
2,1,4,22,0,1,1,0.42,0.44,0.19399999999999998,Mon,452,123
2,1,4,23,0,1,1,0.44,0.35,0.1642,Mon,452,66
2,1,4,0,0,1,1,0.4,0.43,0.1343,Tue,452,33
2,1,4,1,0,1,1,0.38,0.46,0.2239,Tue,452,11
2,1,4,2,0,1,1,0.36,0.53,0.1642,Tue,452,5
2,1,4,3,0,1,1,0.38,0.46,0.0,Tue,452,3
2,1,4,4,0,1,1,0.32,0.66,0.0896,Tue,453,1
2,1,4,5,0,1,1,0.32,0.66,0.0896,Tue,453,27
2,1,4,6,0,1,1,0.3,0.61,0.0896,Tue,453,100
2,1,4,7,0,1,1,0.32,0.66,0.0896,Tue,453,341
2,1,4,8,0,1,1,0.34,0.57,0.0,Tue,453,604
2,1,4,9,0,1,1,0.42,0.38,0.0896,Tue,453,408
2,1,4,10,0,1,1,0.44,0.33,0.0,Tue,453,219
2,1,4,11,0,1,1,0.48,0.23,0.0,Tue,453,258
2,1,4,12,0,1,1,0.52,0.25,0.0,Tue,453,331
2,1,4,13,0,1,1,0.56,0.19,0.2537,Tue,453,345
2,1,4,14,0,1,1,0.56,0.21,0.2239,Tue,453,311
2,1,4,15,0,1,1,0.6,0.2,0.19399999999999998,Tue,453,316
2,1,4,16,0,1,1,0.62,0.21,0.1642,Tue,453,485
2,1,4,17,0,1,1,0.62,0.17,0.19399999999999998,Tue,453,757
2,1,4,18,0,1,1,0.6,0.26,0.1642,Tue,453,800
2,1,4,19,0,1,1,0.56,0.26,0.1045,Tue,453,558
2,1,4,20,0,1,1,0.56,0.24,0.1343,Tue,453,379
2,1,4,21,0,1,1,0.54,0.45,0.0,Tue,453,243
2,1,4,22,0,1,1,0.5,0.51,0.0,Tue,453,158
2,1,4,23,0,1,1,0.5,0.59,0.0,Tue,453,79
2,1,4,0,0,1,1,0.48,0.48,0.0,Wed,453,41
2,1,4,1,0,1,1,0.46,0.59,0.0,Wed,453,11
2,1,4,2,0,1,1,0.46,0.51,0.0,Wed,453,5
2,1,4,3,0,1,1,0.44,0.58,0.0896,Wed,453,3
2,1,4,4,0,1,1,0.42,0.67,0.0896,Wed,454,1
2,1,4,5,0,1,1,0.42,0.67,0.0896,Wed,454,27
2,1,4,6,0,1,2,0.42,0.58,0.0,Wed,454,126
2,1,4,7,0,1,2,0.44,0.62,0.0,Wed,454,366
2,1,4,8,0,1,2,0.44,0.72,0.1045,Wed,454,684
2,1,4,9,0,1,2,0.48,0.55,0.1343,Wed,454,363
2,1,4,10,0,1,2,0.54,0.45,0.1343,Wed,454,167
2,1,4,11,0,1,2,0.6,0.43,0.3582,Wed,454,213
2,1,4,12,0,1,2,0.6,0.46,0.4179,Wed,454,283
2,1,4,13,0,1,2,0.6,0.46,0.2537,Wed,454,251
2,1,4,14,0,1,2,0.62,0.46,0.19399999999999998,Wed,454,258
2,1,4,15,0,1,2,0.64,0.44,0.2836,Wed,454,268
2,1,4,16,0,1,2,0.64,0.44,0.2836,Wed,454,390
2,1,4,17,0,1,1,0.66,0.41,0.2985,Wed,454,744
2,1,4,18,0,1,1,0.66,0.41,0.2537,Wed,454,759
2,1,4,19,0,1,1,0.66,0.39,0.2239,Wed,454,494
2,1,4,20,0,1,1,0.64,0.27,0.2239,Wed,454,372
2,1,4,21,0,1,1,0.6,0.23,0.3284,Wed,454,298
2,1,4,22,0,1,1,0.56,0.22,0.1642,Wed,454,181
2,1,4,23,0,1,1,0.52,0.23,0.4179,Wed,454,131
2,1,4,0,0,1,1,0.52,0.23,0.4179,Thr,454,45
2,1,4,1,0,1,1,0.48,0.27,0.3284,Thr,454,13
2,1,4,2,0,1,1,0.46,0.33,0.4478,Thr,454,18
2,1,4,3,0,1,1,0.42,0.41,0.2985,Thr,454,5
2,1,4,4,0,1,1,0.38,0.43,0.2836,Thr,455,1
2,1,4,5,0,1,1,0.38,0.43,0.2836,Thr,455,29
2,1,4,6,0,1,1,0.36,0.46,0.3284,Thr,455,126
2,1,4,7,0,1,1,0.34,0.49,0.19399999999999998,Thr,455,354
2,1,4,8,0,1,1,0.36,0.46,0.2239,Thr,455,638
2,1,4,9,0,1,1,0.4,0.37,0.2537,Thr,455,351
2,1,4,10,0,1,1,0.42,0.35,0.2836,Thr,455,246
2,1,4,11,0,1,2,0.42,0.38,0.2239,Thr,455,268
2,1,4,12,0,1,1,0.44,0.33,0.0,Thr,455,276
2,1,4,13,0,1,1,0.46,0.31,0.0,Thr,455,291
2,1,4,14,0,1,1,0.46,0.33,0.1642,Thr,455,287
2,1,4,15,0,1,1,0.5,0.31,0.1045,Thr,455,269
2,1,4,16,0,1,1,0.5,0.31,0.19399999999999998,Thr,455,402
2,1,4,17,0,1,1,0.5,0.31,0.1642,Thr,455,822
2,1,4,18,0,1,1,0.5,0.31,0.1045,Thr,455,698
2,1,4,19,0,1,1,0.48,0.31,0.2537,Thr,455,487
2,1,4,20,0,1,1,0.44,0.41,0.19399999999999998,Thr,455,312
2,1,4,21,0,1,1,0.42,0.47,0.19399999999999998,Thr,455,234
2,1,4,22,0,1,1,0.4,0.47,0.19399999999999998,Thr,455,149
2,1,4,23,0,1,1,0.4,0.5,0.1343,Thr,455,136
2,1,4,0,0,1,1,0.4,0.43,0.0,Fri,455,61
2,1,4,1,0,1,1,0.36,0.62,0.1343,Fri,455,38
2,1,4,2,0,1,1,0.36,0.5,0.3881,Fri,455,11
2,1,4,3,0,1,1,0.34,0.53,0.3284,Fri,455,8
2,1,4,4,0,1,1,0.34,0.49,0.2537,Fri,456,5
2,1,4,5,0,1,1,0.32,0.53,0.3284,Fri,456,23
2,1,4,6,0,1,1,0.3,0.49,0.3881,Fri,456,80
2,1,4,7,0,1,1,0.3,0.49,0.2836,Fri,456,246
2,1,4,8,0,1,1,0.3,0.49,0.3284,Fri,456,508
2,1,4,9,0,1,1,0.34,0.42,0.3284,Fri,456,376
2,1,4,10,0,1,1,0.36,0.4,0.3284,Fri,456,238
2,1,4,11,0,1,1,0.4,0.37,0.2985,Fri,456,291
2,1,4,12,0,1,1,0.42,0.35,0.2985,Fri,456,337
