Age,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Jersey Number,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
30,66,66,475000.0,3000.0,1785,0,1.0,3.0,2.0,2,5,77.0,155.0,72.0,67.0,40.0,52.0,64.0,50.0,56.0,40.0,66.0,59.0,59.0,71.0,68.0,71.0,63.0,71.0,63.0,70.0,80.0,70.0,61.0,66.0,62.0,57.0,70.0,48.0,60.0,58.0,65.0,65.0,11.0,6.0,7.0,15.0,14.0,641000.0
27,66,67,600000.0,1000.0,1830,0,1.0,3.0,2.0,6,8,8.0,183.0,75.0,66.0,41.0,53.0,68.0,45.0,63.0,65.0,63.0,67.0,64.0,69.0,65.0,67.0,67.0,58.0,65.0,80.0,74.0,67.0,62.0,70.0,63.0,61.0,46.0,61.0,67.0,67.0,63.0,66.0,11.0,15.0,15.0,11.0,12.0,915000.0
27,66,66,525000.0,4000.0,1632,0,1.0,4.0,2.0,8,5,33.0,174.0,63.0,76.0,31.0,54.0,70.0,32.0,58.0,29.0,43.0,66.0,66.0,62.0,65.0,70.0,61.0,85.0,51.0,74.0,72.0,54.0,40.0,46.0,64.0,42.0,47.0,38.0,55.0,69.0,59.0,62.0,15.0,7.0,14.0,5.0,5.0,656000.0
23,66,72,875000.0,4000.0,1753,0,1.0,2.0,3.0,8,5,33.0,155.0,75.0,71.0,41.0,48.0,65.0,42.0,66.0,68.0,67.0,64.0,66.0,69.0,73.0,69.0,64.0,76.0,58.0,63.0,74.0,55.0,46.0,56.0,60.0,60.0,56.0,58.0,57.0,58.0,58.0,60.0,8.0,7.0,8.0,6.0,13.0,1800000.0
32,66,66,375000.0,3000.0,1647,1,1.0,3.0,2.0,8,5,39.0,155.0,74.0,47.0,46.0,63.0,61.0,52.0,42.0,40.0,49.0,65.0,47.0,55.0,51.0,71.0,64.0,63.0,43.0,91.0,68.0,72.0,48.0,80.0,68.0,33.0,51.0,44.0,52.0,60.0,63.0,61.0,16.0,7.0,14.0,6.0,6.0,469000.0
26,66,67,625000.0,1000.0,1652,1,1.0,3.0,2.0,8,2,23.0,183.0,76.0,55.0,36.0,62.0,60.0,35.0,59.0,41.0,44.0,55.0,58.0,61.0,62.0,68.0,65.0,61.0,55.0,69.0,74.0,74.0,47.0,70.0,65.0,45.0,53.0,40.0,66.0,65.0,64.0,64.0,6.0,14.0,7.0,10.0,8.0,1000000.0
24,66,71,725000.0,1000.0,1650,1,1.0,2.0,3.0,2,5,4.0,155.0,75.0,66.0,34.0,49.0,64.0,30.0,67.0,34.0,34.0,45.0,68.0,80.0,77.0,72.0,54.0,74.0,52.0,79.0,76.0,61.0,22.0,53.0,68.0,60.0,56.0,37.0,55.0,52.0,65.0,64.0,12.0,13.0,13.0,11.0,8.0,1100000.0
28,66,66,500000.0,3000.0,1616,1,1.0,2.0,2.0,8,5,3.0,156.0,70.0,66.0,35.0,54.0,60.0,26.0,56.0,37.0,25.0,56.0,61.0,65.0,71.0,65.0,61.0,68.0,49.0,64.0,77.0,69.0,35.0,60.0,63.0,53.0,52.0,35.0,63.0,60.0,67.0,66.0,7.0,8.0,15.0,15.0,15.0,625000.0
30,66,66,625000.0,4000.0,1768,0,1.0,3.0,2.0,8,8,26.0,186.0,73.0,65.0,64.0,70.0,60.0,65.0,60.0,68.0,65.0,53.0,63.0,49.0,42.0,63.0,65.0,66.0,76.0,78.0,69.0,80.0,68.0,69.0,38.0,66.0,61.0,70.0,67.0,31.0,44.0,34.0,12.0,16.0,16.0,16.0,6.0,1100000.0
22,66,74,925000.0,1000.0,1820,1,1.0,3.0,3.0,0,5,21.0,186.0,76.0,62.0,55.0,67.0,69.0,51.0,64.0,57.0,55.0,67.0,68.0,69.0,72.0,60.0,66.0,61.0,67.0,65.0,71.0,74.0,59.0,67.0,64.0,58.0,63.0,45.0,61.0,61.0,63.0,62.0,7.0,14.0,11.0,15.0,11.0,1600000.0
22,66,77,1100000.0,5000.0,1721,1,1.0,4.0,3.0,8,5,9.0,177.0,65.0,56.0,66.0,57.0,66.0,57.0,71.0,50.0,44.0,68.0,69.0,75.0,73.0,64.0,69.0,77.0,71.0,77.0,75.0,46.0,68.0,37.0,33.0,67.0,66.0,49.0,72.0,38.0,40.0,40.0,11.0,13.0,9.0,6.0,13.0,1800000.0
25,66,72,750000.0,2000.0,1819,1,1.0,4.0,3.0,8,2,7.0,156.0,68.0,59.0,61.0,62.0,68.0,49.0,63.0,46.0,34.0,65.0,66.0,75.0,76.0,77.0,62.0,70.0,59.0,69.0,85.0,61.0,59.0,58.0,63.0,58.0,65.0,54.0,49.0,63.0,65.0,63.0,7.0,16.0,13.0,15.0,13.0,1500000.0
24,66,72,750000.0,1000.0,1474,1,1.0,3.0,2.0,6,2,3.0,186.0,81.0,54.0,17.0,64.0,58.0,28.0,54.0,26.0,26.0,49.0,63.0,66.0,68.0,45.0,58.0,46.0,40.0,66.0,75.0,79.0,24.0,50.0,67.0,38.0,34.0,32.0,54.0,58.0,66.0,72.0,13.0,11.0,7.0,8.0,12.0,1200000.0
25,66,71,725000.0,4000.0,1564,1,1.0,3.0,2.0,8,5,6.0,186.0,85.0,36.0,44.0,62.0,67.0,35.0,49.0,38.0,33.0,62.0,62.0,52.0,61.0,57.0,61.0,55.0,48.0,70.0,70.0,72.0,40.0,59.0,59.0,35.0,41.0,38.0,58.0,66.0,69.0,68.0,15.0,7.0,10.0,10.0,13.0,961000.0
21,66,76,925000.0,1000.0,1684,0,1.0,5.0,2.0,8,5,36.0,155.0,72.0,44.0,54.0,54.0,68.0,46.0,42.0,41.0,49.0,71.0,51.0,63.0,67.0,62.0,66.0,69.0,62.0,60.0,58.0,61.0,47.0,63.0,67.0,59.0,62.0,46.0,54.0,65.0,70.0,66.0,10.0,9.0,11.0,15.0,6.0,2100000.0
31,66,66,425000.0,2000.0,1486,1,1.0,3.0,2.0,5,8,3.0,189.0,83.0,32.0,31.0,65.0,53.0,47.0,43.0,36.0,39.0,52.0,52.0,37.0,37.0,38.0,63.0,70.0,42.0,63.0,76.0,85.0,37.0,63.0,64.0,23.0,46.0,41.0,63.0,66.0,65.0,62.0,12.0,14.0,11.0,12.0,9.0,744000.0
28,66,66,675000.0,3000.0,1633,1,1.0,4.0,3.0,8,5,27.0,189.0,83.0,49.0,65.0,65.0,58.0,58.0,62.0,57.0,48.0,42.0,62.0,76.0,78.0,61.0,62.0,68.0,66.0,71.0,72.0,76.0,59.0,66.0,26.0,66.0,44.0,59.0,63.0,19.0,25.0,16.0,13.0,8.0,14.0,9.0,13.0,979000.0
29,66,66,625000.0,3000.0,1636,1,1.0,3.0,2.0,0,5,9.0,195.0,93.0,53.0,68.0,75.0,68.0,52.0,59.0,42.0,39.0,63.0,70.0,46.0,37.0,38.0,67.0,39.0,68.0,46.0,76.0,86.0,62.0,60.0,45.0,73.0,67.0,64.0,69.0,51.0,45.0,32.0,11.0,10.0,13.0,6.0,5.0,906000.0
24,66,71,875000.0,11000.0,1671,1,1.0,3.0,3.0,7,2,9.0,183.0,69.0,49.0,65.0,67.0,60.0,57.0,70.0,62.0,37.0,40.0,66.0,78.0,75.0,63.0,55.0,60.0,63.0,73.0,68.0,69.0,59.0,67.0,26.0,65.0,51.0,64.0,62.0,44.0,31.0,28.0,15.0,7.0,16.0,15.0,6.0,1700000.0
21,66,77,975000.0,2000.0,1544,1,1.0,2.0,2.0,3,5,14.0,186.0,79.0,47.0,21.0,64.0,61.0,40.0,44.0,43.0,36.0,51.0,52.0,71.0,72.0,62.0,60.0,56.0,48.0,76.0,54.0,69.0,25.0,68.0,60.0,38.0,33.0,39.0,49.0,70.0,64.0,64.0,11.0,8.0,15.0,13.0,9.0,1600000.0
23,66,71,850000.0,1000.0,1809,1,1.0,3.0,3.0,0,5,18.0,183.0,81.0,58.0,61.0,69.0,66.0,51.0,63.0,59.0,38.0,62.0,64.0,67.0,72.0,71.0,72.0,66.0,70.0,84.0,87.0,75.0,65.0,64.0,38.0,65.0,64.0,50.0,66.0,40.0,55.0,57.0,8.0,9.0,11.0,13.0,15.0,1300000.0
22,66,73,775000.0,2000.0,1626,1,1.0,3.0,2.0,8,5,20.0,183.0,81.0,28.0,49.0,59.0,58.0,23.0,42.0,23.0,55.0,65.0,64.0,62.0,68.0,55.0,64.0,70.0,70.0,76.0,69.0,75.0,68.0,63.0,63.0,20.0,40.0,50.0,65.0,64.0,65.0,64.0,8.0,13.0,9.0,10.0,14.0,1300000.0
29,66,66,475000.0,2000.0,1635,1,1.0,2.0,2.0,8,5,14.0,156.0,76.0,66.0,27.0,54.0,55.0,21.0,59.0,61.0,32.0,62.0,58.0,80.0,80.0,67.0,58.0,63.0,22.0,63.0,76.0,71.0,22.0,67.0,59.0,58.0,49.0,64.0,55.0,65.0,63.0,64.0,6.0,7.0,15.0,8.0,13.0,665000.0
22,66,75,850000.0,7000.0,1550,1,1.0,3.0,2.0,8,5,15.0,180.0,70.0,66.0,25.0,56.0,63.0,28.0,55.0,31.0,27.0,49.0,64.0,71.0,66.0,66.0,58.0,67.0,26.0,75.0,70.0,54.0,29.0,58.0,64.0,52.0,42.0,35.0,52.0,65.0,70.0,64.0,10.0,9.0,11.0,12.0,12.0,2000000.0
31,66,66,425000.0,2000.0,1485,1,1.0,3.0,2.0,6,5,3.0,189.0,83.0,42.0,17.0,60.0,60.0,24.0,22.0,24.0,25.0,60.0,60.0,67.0,69.0,53.0,65.0,52.0,54.0,77.0,66.0,80.0,32.0,75.0,64.0,36.0,45.0,25.0,63.0,60.0,63.0,63.0,7.0,9.0,16.0,7.0,6.0,531000.0
25,66,67,775000.0,6000.0,1598,1,1.0,3.0,3.0,8,2,11.0,186.0,76.0,59.0,59.0,52.0,63.0,44.0,68.0,54.0,36.0,37.0,67.0,86.0,90.0,78.0,62.0,65.0,63.0,70.0,64.0,66.0,55.0,31.0,23.0,63.0,49.0,60.0,62.0,40.0,20.0,17.0,12.0,7.0,15.0,14.0,9.0,1400000.0
27,66,67,750000.0,3000.0,1760,1,1.0,3.0,3.0,2,2,29.0,183.0,75.0,64.0,67.0,52.0,56.0,57.0,73.0,61.0,57.0,59.0,71.0,79.0,78.0,77.0,59.0,57.0,63.0,58.0,59.0,60.0,59.0,60.0,59.0,69.0,52.0,59.0,60.0,19.0,62.0,62.0,13.0,11.0,9.0,10.0,9.0,1200000.0
23,66,75,850000.0,1000.0,1440,0,1.0,3.0,2.0,8,5,23.0,186.0,79.0,22.0,30.0,70.0,40.0,25.0,28.0,30.0,47.0,35.0,58.0,49.0,38.0,60.0,72.0,50.0,62.0,68.0,67.0,82.0,37.0,54.0,64.0,31.0,30.0,40.0,49.0,70.0,63.0,66.0,9.0,7.0,14.0,10.0,12.0,1400000.0
23,66,72,750000.0,2000.0,1708,1,1.0,3.0,2.0,2,5,24.0,186.0,83.0,59.0,31.0,65.0,65.0,41.0,56.0,55.0,39.0,62.0,60.0,69.0,72.0,62.0,60.0,66.0,51.0,70.0,80.0,80.0,41.0,71.0,65.0,52.0,53.0,48.0,55.0,64.0,65.0,64.0,9.0,9.0,11.0,8.0,5.0,1500000.0
29,66,66,500000.0,10000.0,1742,1,1.0,4.0,3.0,8,5,27.0,177.0,68.0,53.0,46.0,50.0,67.0,42.0,65.0,49.0,41.0,63.0,68.0,70.0,71.0,70.0,72.0,71.0,55.0,49.0,80.0,63.0,58.0,71.0,62.0,59.0,64.0,44.0,65.0,54.0,64.0,58.0,11.0,10.0,11.0,16.0,15.0,850000.0
27,66,67,600000.0,10000.0,1771,1,1.0,3.0,2.0,8,2,2.0,183.0,79.0,65.0,51.0,57.0,66.0,51.0,59.0,50.0,45.0,51.0,64.0,77.0,77.0,70.0,65.0,67.0,52.0,56.0,75.0,76.0,61.0,66.0,57.0,60.0,53.0,59.0,49.0,60.0,63.0,64.0,11.0,10.0,9.0,13.0,11.0,1100000.0
21,66,76,925000.0,3000.0,1739,0,1.0,3.0,2.0,8,2,3.0,186.0,82.0,55.0,51.0,60.0,67.0,48.0,61.0,58.0,46.0,65.0,66.0,67.0,65.0,59.0,65.0,66.0,60.0,59.0,69.0,73.0,47.0,48.0,66.0,50.0,65.0,54.0,67.0,68.0,65.0,64.0,11.0,12.0,8.0,14.0,7.0,1300000.0
25,66,71,850000.0,4000.0,1740,1,1.0,3.0,2.0,8,2,29.0,180.0,70.0,61.0,42.0,49.0,70.0,45.0,63.0,57.0,54.0,64.0,68.0,69.0,55.0,69.0,58.0,79.0,52.0,54.0,72.0,62.0,56.0,72.0,65.0,61.0,63.0,51.0,49.0,40.0,71.0,65.0,15.0,11.0,6.0,6.0,15.0,1300000.0
19,66,80,1400000.0,2000.0,1689,0,1.0,3.0,3.0,2,5,29.0,177.0,63.0,54.0,64.0,49.0,69.0,55.0,63.0,54.0,57.0,67.0,67.0,67.0,64.0,63.0,60.0,73.0,65.0,52.0,64.0,58.0,59.0,45.0,32.0,64.0,68.0,53.0,59.0,44.0,47.0,56.0,12.0,11.0,9.0,11.0,13.0,3100000.0
25,66,70,700000.0,1000.0,1728,1,1.0,2.0,2.0,8,5,8.0,155.0,65.0,56.0,62.0,45.0,70.0,54.0,55.0,31.0,36.0,62.0,67.0,63.0,66.0,75.0,67.0,69.0,60.0,70.0,65.0,68.0,68.0,58.0,59.0,49.0,63.0,40.0,60.0,65.0,67.0,60.0,14.0,11.0,11.0,10.0,12.0,1000000.0
18,66,75,775000.0,1000.0,1600,0,1.0,2.0,3.0,8,5,5.0,174.0,67.0,64.0,25.0,50.0,65.0,25.0,67.0,36.0,27.0,59.0,65.0,69.0,72.0,58.0,63.0,85.0,36.0,67.0,65.0,56.0,30.0,68.0,64.0,52.0,58.0,37.0,59.0,64.0,67.0,64.0,7.0,10.0,9.0,7.0,9.0,1300000.0
32,66,66,525000.0,1000.0,1748,0,1.0,3.0,2.0,8,5,16.0,156.0,80.0,57.0,61.0,71.0,61.0,61.0,62.0,61.0,57.0,45.0,63.0,75.0,81.0,71.0,61.0,71.0,63.0,92.0,69.0,86.0,61.0,61.0,41.0,61.0,56.0,64.0,61.0,30.0,26.0,25.0,12.0,14.0,15.0,8.0,6.0,814000.0
33,66,66,260000.0,2000.0,1732,1,1.0,3.0,2.0,8,5,3.0,180.0,73.0,66.0,41.0,62.0,65.0,47.0,59.0,66.0,68.0,58.0,67.0,40.0,53.0,63.0,65.0,57.0,71.0,78.0,34.0,66.0,67.0,64.0,66.0,50.0,58.0,56.0,57.0,60.0,70.0,64.0,7.0,11.0,8.0,16.0,9.0,325000.0
24,66,69,675000.0,4000.0,1596,1,1.0,3.0,2.0,3,5,20.0,183.0,70.0,34.0,35.0,65.0,63.0,31.0,35.0,38.0,30.0,61.0,56.0,63.0,67.0,65.0,53.0,67.0,44.0,82.0,77.0,63.0,41.0,64.0,61.0,61.0,37.0,37.0,60.0,67.0,68.0,71.0,14.0,13.0,9.0,15.0,9.0,1100000.0
21,66,76,925000.0,1000.0,1421,1,1.0,2.0,2.0,5,2,3.0,186.0,76.0,47.0,20.0,71.0,52.0,26.0,30.0,23.0,26.0,49.0,47.0,54.0,62.0,55.0,63.0,64.0,39.0,74.0,62.0,71.0,22.0,68.0,62.0,21.0,31.0,36.0,68.0,67.0,67.0,59.0,11.0,6.0,15.0,7.0,14.0,1400000.0
21,66,70,700000.0,2000.0,1559,1,1.0,2.0,3.0,8,5,21.0,174.0,63.0,62.0,23.0,58.0,64.0,25.0,63.0,33.0,28.0,60.0,65.0,72.0,72.0,63.0,65.0,67.0,24.0,62.0,73.0,65.0,22.0,51.0,62.0,61.0,35.0,37.0,62.0,64.0,65.0,63.0,8.0,13.0,13.0,9.0,12.0,1000000.0
20,66,76,1000000.0,6000.0,1696,1,1.0,3.0,3.0,8,5,26.0,156.0,73.0,60.0,61.0,46.0,70.0,37.0,66.0,61.0,59.0,67.0,69.0,60.0,56.0,68.0,60.0,67.0,47.0,62.0,53.0,53.0,63.0,53.0,53.0,56.0,70.0,51.0,63.0,48.0,63.0,52.0,14.0,12.0,11.0,14.0,14.0,2400000.0
28,66,66,525000.0,5000.0,1294,0,1.0,3.0,2.0,8,5,29.0,192.0,85.0,27.0,20.0,69.0,49.0,17.0,35.0,34.0,27.0,46.0,42.0,34.0,38.0,46.0,58.0,38.0,27.0,43.0,42.0,90.0,24.0,74.0,62.0,25.0,35.0,31.0,54.0,65.0,64.0,63.0,16.0,15.0,12.0,11.0,15.0,761000.0
23,66,75,850000.0,6000.0,1778,1,1.0,4.0,3.0,2,5,2.0,195.0,80.0,66.0,57.0,62.0,65.0,43.0,68.0,39.0,52.0,56.0,66.0,73.0,78.0,63.0,60.0,58.0,66.0,68.0,78.0,81.0,54.0,57.0,56.0,60.0,63.0,42.0,66.0,62.0,66.0,61.0,16.0,8.0,10.0,14.0,10.0,1300000.0
26,66,69,675000.0,2000.0,1689,1,1.0,2.0,2.0,6,2,33.0,189.0,70.0,49.0,49.0,61.0,68.0,48.0,55.0,54.0,49.0,67.0,64.0,55.0,52.0,57.0,68.0,61.0,62.0,49.0,63.0,69.0,46.0,72.0,67.0,47.0,50.0,50.0,63.0,65.0,66.0,64.0,11.0,14.0,12.0,13.0,12.0,1100000.0
32,66,66,525000.0,2000.0,1683,1,1.0,3.0,2.0,2,5,9.0,155.0,64.0,51.0,69.0,59.0,56.0,66.0,62.0,52.0,35.0,45.0,62.0,81.0,72.0,85.0,65.0,90.0,64.0,87.0,67.0,60.0,62.0,81.0,26.0,66.0,57.0,61.0,68.0,20.0,17.0,18.0,13.0,6.0,10.0,11.0,7.0,656000.0
22,66,75,850000.0,7000.0,1712,0,1.0,3.0,2.0,8,2,12.0,174.0,61.0,51.0,33.0,58.0,73.0,46.0,52.0,47.0,44.0,64.0,67.0,67.0,68.0,65.0,59.0,86.0,58.0,64.0,68.0,65.0,48.0,65.0,65.0,52.0,58.0,53.0,55.0,59.0,60.0,68.0,10.0,9.0,8.0,8.0,14.0,1600000.0
22,66,75,1000000.0,1000.0,1580,1,1.0,4.0,2.0,1,2,20.0,183.0,77.0,31.0,66.0,76.0,53.0,56.0,58.0,51.0,35.0,44.0,64.0,72.0,70.0,68.0,57.0,60.0,70.0,69.0,61.0,65.0,55.0,60.0,28.0,64.0,55.0,61.0,61.0,27.0,29.0,22.0,7.0,11.0,8.0,12.0,15.0,2400000.0
20,66,78,1000000.0,8000.0,1605,1,1.0,3.0,2.0,5,8,2.0,183.0,76.0,59.0,31.0,56.0,64.0,26.0,68.0,33.0,32.0,54.0,57.0,74.0,77.0,62.0,62.0,65.0,32.0,72.0,74.0,78.0,29.0,55.0,63.0,47.0,41.0,36.0,48.0,67.0,69.0,63.0,8.0,16.0,14.0,11.0,10.0,2100000.0
24,66,70,700000.0,2000.0,1731,0,1.0,1.0,2.0,8,2,19.0,156.0,75.0,68.0,35.0,58.0,68.0,36.0,61.0,66.0,52.0,64.0,64.0,69.0,68.0,71.0,67.0,62.0,69.0,71.0,75.0,60.0,49.0,62.0,63.0,46.0,70.0,38.0,63.0,63.0,63.0,59.0,6.0,7.0,5.0,8.0,8.0,928000.0
32,66,66,525000.0,2000.0,1635,1,1.0,3.0,2.0,7,5,17.0,183.0,75.0,48.0,67.0,69.0,57.0,64.0,59.0,52.0,50.0,40.0,63.0,62.0,63.0,70.0,61.0,65.0,68.0,86.0,64.0,75.0,52.0,51.0,20.0,67.0,55.0,70.0,64.0,18.0,40.0,30.0,7.0,7.0,7.0,15.0,13.0,814000.0
26,66,66,700000.0,3000.0,1663,0,1.0,4.0,3.0,8,8,38.0,177.0,72.0,58.0,60.0,42.0,62.0,56.0,70.0,64.0,63.0,43.0,64.0,84.0,76.0,86.0,63.0,81.0,63.0,66.0,67.0,57.0,55.0,47.0,24.0,62.0,60.0,62.0,58.0,43.0,13.0,20.0,8.0,15.0,14.0,6.0,9.0,1000000.0
25,66,69,675000.0,2000.0,1744,0,1.0,4.0,3.0,0,5,5.0,174.0,67.0,54.0,28.0,43.0,68.0,48.0,62.0,63.0,38.0,64.0,65.0,78.0,76.0,76.0,66.0,85.0,58.0,69.0,72.0,45.0,45.0,67.0,64.0,55.0,63.0,50.0,51.0,58.0,68.0,64.0,10.0,7.0,16.0,10.0,9.0,1000000.0
23,66,75,975000.0,2000.0,1737,1,1.0,3.0,3.0,8,2,16.0,183.0,75.0,54.0,45.0,42.0,67.0,48.0,68.0,62.0,43.0,64.0,66.0,73.0,70.0,74.0,63.0,65.0,58.0,48.0,78.0,65.0,55.0,53.0,66.0,57.0,63.0,44.0,59.0,60.0,62.0,62.0,10.0,14.0,15.0,13.0,10.0,1400000.0
25,66,69,675000.0,2000.0,1463,1,1.0,3.0,2.0,6,5,24.0,183.0,78.0,25.0,34.0,68.0,53.0,25.0,44.0,25.0,25.0,44.0,52.0,71.0,77.0,61.0,51.0,48.0,34.0,82.0,71.0,82.0,25.0,65.0,61.0,29.0,29.0,38.0,46.0,61.0,65.0,63.0,6.0,10.0,10.0,16.0,13.0,1200000.0
22,66,72,750000.0,7000.0,1494,0,1.0,3.0,2.0,5,2,3.0,192.0,83.0,44.0,29.0,70.0,64.0,34.0,45.0,36.0,28.0,54.0,56.0,53.0,52.0,50.0,60.0,51.0,49.0,67.0,60.0,76.0,35.0,54.0,64.0,34.0,32.0,40.0,61.0,60.0,70.0,68.0,11.0,9.0,14.0,10.0,15.0,1600000.0
24,66,69,675000.0,2000.0,1676,1,1.0,2.0,2.0,2,5,20.0,156.0,74.0,69.0,36.0,58.0,64.0,25.0,60.0,64.0,32.0,60.0,64.0,73.0,81.0,70.0,53.0,76.0,34.0,75.0,77.0,61.0,30.0,60.0,57.0,55.0,60.0,31.0,63.0,62.0,62.0,62.0,16.0,9.0,13.0,15.0,12.0,962000.0
28,66,66,525000.0,2000.0,1365,1,1.0,2.0,2.0,3,5,15.0,198.0,83.0,22.0,20.0,63.0,49.0,29.0,31.0,22.0,25.0,23.0,41.0,69.0,55.0,56.0,56.0,63.0,35.0,47.0,76.0,83.0,19.0,66.0,64.0,25.0,34.0,38.0,59.0,68.0,70.0,66.0,8.0,11.0,12.0,12.0,7.0,656000.0
23,66,70,850000.0,5000.0,1515,1,1.0,3.0,3.0,8,2,9.0,192.0,83.0,42.0,69.0,71.0,63.0,61.0,64.0,45.0,50.0,41.0,66.0,52.0,46.0,40.0,60.0,52.0,69.0,72.0,54.0,78.0,62.0,36.0,14.0,64.0,43.0,67.0,54.0,34.0,26.0,22.0,7.0,12.0,10.0,12.0,11.0,1800000.0
21,66,77,975000.0,3000.0,1738,0,1.0,2.0,3.0,8,2,3.0,155.0,82.0,70.0,48.0,50.0,67.0,47.0,68.0,45.0,35.0,64.0,72.0,72.0,70.0,73.0,57.0,52.0,56.0,70.0,84.0,71.0,54.0,54.0,58.0,64.0,64.0,46.0,66.0,68.0,59.0,56.0,6.0,7.0,12.0,13.0,6.0,1700000.0
19,66,81,1400000.0,5000.0,1568,1,1.0,3.0,3.0,2,2,16.0,180.0,75.0,41.0,63.0,56.0,60.0,54.0,73.0,51.0,39.0,47.0,66.0,90.0,87.0,75.0,59.0,78.0,65.0,56.0,58.0,58.0,55.0,36.0,18.0,62.0,57.0,60.0,52.0,14.0,17.0,20.0,8.0,11.0,12.0,11.0,11.0,3500000.0
34,66,66,325000.0,3000.0,1711,1,1.0,4.0,2.0,6,2,9.0,177.0,69.0,55.0,67.0,62.0,64.0,74.0,62.0,57.0,59.0,66.0,57.0,75.0,55.0,80.0,75.0,80.0,50.0,55.0,71.0,50.0,58.0,34.0,46.0,75.0,71.0,67.0,62.0,30.0,25.0,26.0,16.0,15.0,10.0,8.0,16.0,439000.0
28,66,66,675000.0,5000.0,1651,1,1.0,3.0,3.0,8,5,28.0,183.0,76.0,24.0,65.0,62.0,65.0,60.0,66.0,53.0,50.0,60.0,66.0,83.0,80.0,77.0,59.0,74.0,64.0,78.0,68.0,64.0,63.0,30.0,33.0,61.0,54.0,62.0,63.0,52.0,20.0,22.0,7.0,7.0,7.0,9.0,6.0,844000.0
22,66,73,900000.0,2000.0,1656,1,1.0,3.0,4.0,7,5,17.0,174.0,73.0,57.0,53.0,48.0,57.0,53.0,68.0,60.0,50.0,50.0,66.0,87.0,91.0,78.0,61.0,83.0,64.0,60.0,71.0,60.0,41.0,40.0,25.0,58.0,64.0,54.0,62.0,31.0,29.0,43.0,10.0,6.0,8.0,15.0,15.0,1800000.0
21,66,74,950000.0,1000.0,1661,1,1.0,3.0,3.0,8,2,22.0,183.0,73.0,48.0,66.0,38.0,65.0,46.0,65.0,60.0,58.0,63.0,68.0,77.0,73.0,72.0,55.0,62.0,71.0,61.0,57.0,57.0,72.0,42.0,22.0,69.0,67.0,60.0,58.0,38.0,42.0,40.0,8.0,13.0,10.0,10.0,6.0,1400000.0
20,66,79,1200000.0,5000.0,1614,1,1.0,3.0,3.0,8,2,29.0,155.0,67.0,52.0,62.0,49.0,71.0,44.0,65.0,64.0,32.0,59.0,68.0,72.0,69.0,73.0,57.0,77.0,53.0,59.0,62.0,34.0,52.0,42.0,38.0,63.0,67.0,56.0,56.0,36.0,43.0,40.0,7.0,7.0,11.0,15.0,15.0,3400000.0
25,66,71,725000.0,4000.0,1549,1,1.0,3.0,2.0,6,2,15.0,186.0,70.0,47.0,42.0,54.0,66.0,27.0,44.0,39.0,21.0,55.0,50.0,65.0,66.0,71.0,63.0,65.0,46.0,75.0,77.0,76.0,17.0,61.0,59.0,35.0,41.0,32.0,71.0,64.0,70.0,67.0,11.0,12.0,6.0,11.0,14.0,1300000.0
23,66,71,850000.0,3000.0,1777,1,1.0,4.0,3.0,6,5,19.0,180.0,65.0,39.0,44.0,46.0,69.0,55.0,66.0,51.0,52.0,68.0,65.0,62.0,66.0,71.0,63.0,78.0,66.0,67.0,75.0,58.0,47.0,77.0,68.0,59.0,62.0,60.0,69.0,61.0,66.0,66.0,7.0,14.0,9.0,9.0,11.0,1300000.0
20,66,78,1200000.0,26000.0,1701,1,1.0,2.0,3.0,8,2,27.0,155.0,74.0,54.0,70.0,58.0,64.0,60.0,69.0,64.0,50.0,60.0,68.0,73.0,70.0,70.0,60.0,71.0,65.0,65.0,63.0,49.0,63.0,52.0,29.0,68.0,67.0,54.0,61.0,45.0,39.0,26.0,11.0,9.0,13.0,9.0,13.0,2600000.0
18,66,79,1200000.0,1000.0,1685,1,1.0,3.0,3.0,7,5,8.0,183.0,76.0,61.0,67.0,62.0,64.0,65.0,72.0,63.0,67.0,54.0,64.0,78.0,75.0,70.0,58.0,66.0,68.0,62.0,67.0,71.0,62.0,34.0,41.0,57.0,58.0,63.0,67.0,34.0,14.0,20.0,11.0,9.0,7.0,15.0,6.0,2700000.0
21,66,76,1100000.0,3000.0,1746,0,1.0,3.0,4.0,2,2,50.0,180.0,70.0,58.0,64.0,58.0,61.0,57.0,73.0,58.0,59.0,52.0,69.0,85.0,89.0,89.0,67.0,92.0,66.0,80.0,77.0,59.0,55.0,43.0,24.0,58.0,68.0,67.0,63.0,29.0,17.0,15.0,7.0,8.0,12.0,15.0,15.0,1500000.0
